# Note - 2/19/18 6:37
# ESC - VK03531
# Poles - 2
# Gear Ratio - 1
# KV - 1100
# Graph Data - 1 Sessions - Saved Monday, February 19, 2018
# Start Of Session - Sample Time: 0.100
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       
True        , True        , True        , True        , True        , True        , True        
1.2523      , 23.529      , 20.28       , 0.211       , 0.0         , 71.8        , 15112       
1.2602      , 23.529      , 20.28       , 0.211       , 0.0         , 71.8        , 15271       
1.2602      , 23.529      , 20.28       , 0.211       , 0.0         , 71.8        , 15455       
1.2602      , 23.529      , 20.28       , 0.211       , 0.0         , 71.8        , 15585       
1.2602      , 23.529      , 20.28       , 0.211       , 0.0         , 71.8        , 15705       
1.2602      , 23.922      , 20.28       , 0.211       , 0.0         , 71.8        , 15766       
1.2602      , 23.922      , 20.28       , 0.211       , 0.0         , 71.8        , 15851       
1.2602      , 24.706      , 20.28       , 0.211       , 0.0         , 71.8        , 15926       
1.2680      , 25.490      , 20.28       , 0.211       , 0.0         , 71.8        , 16114       
1.2680      , 25.490      , 20.28       , 0.211       , 0.0         , 71.8        , 16255       
1.2680      , 25.490      , 20.28       , 0.211       , 0.0         , 71.8        , 16412       
1.2680      , 25.882      , 20.28       , 0.211       , 0.0         , 71.8        , 16505       
1.2680      , 25.882      , 20.28       , 0.211       , 0.0         , 71.8        , 16640       
1.2680      , 26.275      , 20.28       , 0.211       , 0.0         , 71.8        , 16721       
1.2680      , 25.882      , 20.28       , 0.211       , 0.0         , 71.8        , 16776       
1.2680      , 26.275      , 20.28       , 0.211       , 0.0         , 71.8        , 16845       
1.2680      , 26.275      , 20.28       , 0.211       , 0.0         , 71.8        , 16929       
1.2680      , 26.275      , 20.28       , 0.211       , 0.0         , 72.5        , 16986       
1.2680      , 26.667      , 20.28       , 0.211       , 0.0         , 71.8        , 17042       
1.2758      , 27.059      , 20.28       , 0.211       , 0.0         , 71.8        , 17099       
1.2758      , 27.059      , 20.28       , 0.211       , 0.0         , 71.8        , 17171       
1.2758      , 27.451      , 20.28       , 0.211       , 0.0         , 71.8        , 17244       
1.2758      , 27.451      , 20.28       , 0.211       , 0.0         , 71.8        , 17302       
1.2758      , 27.451      , 20.28       , 0.211       , 0.0         , 71.8        , 17346       
1.2758      , 27.451      , 20.28       , 0.211       , 0.0         , 71.8        , 17420       
1.2758      , 27.451      , 20.28       , 0.211       , 0.0         , 71.8        , 17465       
1.2758      , 27.843      , 20.28       , 0.211       , 0.0         , 71.8        , 17525       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 71.8        , 17601       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 71.8        , 17692       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 72.5        , 17769       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 71.8        , 17800       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 72.5        , 17816       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 72.5        , 17862       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 73.2        , 17909       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 72.5        , 17941       
1.2758      , 28.235      , 20.28       , 0.211       , 0.0         , 72.5        , 17957       
1.2837      , 28.627      , 20.28       , 0.211       , 0.0         , 72.5        , 17988       
1.2837      , 28.627      , 20.28       , 0.211       , 0.0         , 72.5        , 18036       
1.2837      , 28.627      , 20.28       , 0.211       , 0.0         , 72.5        , 18052       
1.2837      , 28.627      , 20.28       , 0.211       , 0.0         , 72.5        , 18100       
1.2837      , 29.020      , 20.28       , 0.211       , 0.0         , 71.8        , 18148       
1.2837      , 29.020      , 20.28       , 0.211       , 0.0         , 72.5        , 18148       
1.2837      , 29.020      , 20.28       , 0.211       , 0.0         , 72.5        , 18197       
1.2837      , 29.020      , 20.28       , 0.211       , 0.0         , 72.5        , 18197       
1.2837      , 29.020      , 20.28       , 0.211       , 0.0         , 72.5        , 18229       
1.2837      , 29.020      , 20.28       , 0.211       , 0.0         , 72.5        , 18245       
1.2837      , 29.412      , 20.28       , 0.211       , 0.0         , 72.5        , 18229       
1.2837      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18278       
1.2915      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18295       
1.2837      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18344       
1.2837      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18360       
1.2915      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18344       
1.2993      , 31.765      , 20.28       , 0.211       , 0.0         , 72.5        , 18393       
1.2993      , 31.765      , 20.28       , 0.211       , 0.0         , 72.5        , 18577       
1.2993      , 31.765      , 20.28       , 0.211       , 0.0         , 72.5        , 18697       
1.2993      , 31.765      , 20.28       , 0.211       , 0.0         , 72.5        , 18783       
1.2993      , 32.157      , 20.28       , 0.211       , 0.0         , 72.5        , 18869       
1.2993      , 32.157      , 20.28       , 0.211       , 0.0         , 72.5        , 18957       
1.2993      , 32.549      , 20.28       , 0.211       , 1.6         , 72.5        , 19010       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19099       
1.2993      , 32.549      , 20.28       , 0.211       , 1.6         , 72.5        , 19189       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19225       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19261       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19316       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19334       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19352       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19371       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19407       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19407       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19389       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19371       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19389       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19407       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19426       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19444       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19389       
1.2993      , 32.157      , 20.28       , 0.211       , 0.0         , 72.5        , 19389       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19389       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19389       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19352       
1.2993      , 32.549      , 20.28       , 0.211       , 0.0         , 72.5        , 19352       
1.2993      , 32.157      , 20.28       , 0.211       , 0.0         , 72.5        , 19334       
1.2993      , 32.157      , 20.28       , 0.211       , 0.0         , 72.5        , 19279       
1.2993      , 31.765      , 20.28       , 0.211       , 0.0         , 72.5        , 19225       
1.2915      , 31.373      , 20.28       , 0.211       , 0.0         , 72.5        , 19243       
1.2915      , 30.588      , 20.28       , 0.211       , 0.0         , 72.5        , 19189       
1.2915      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 19063       
1.2915      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18939       
1.2915      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18869       
1.2837      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18783       
1.2837      , 29.804      , 20.28       , 0.211       , 0.0         , 72.5        , 18731       
1.2837      , 29.804      , 20.28       , 0.211       , 0.0         , 73.2        , 18679       
1.2837      , 29.412      , 20.28       , 0.211       , 0.0         , 72.5        , 18628       
1.2837      , 29.020      , 20.28       , 0.211       , 0.0         , 72.5        , 18594       
1.2837      , 28.627      , 20.28       , 0.211       , 0.0         , 72.5        , 18510       
1.2837      , 28.627      , 20.28       , 0.211       , 0.0         , 72.5        , 18460       
