# Note - 2/19/18 6:35
# ESC - VK03531
# Poles - 2
# Gear Ratio - 1
# KV - 1100
# Graph Data - 1 Sessions - Saved Monday, February 19, 2018
# Start Of Session - Sample Time: 0.100
# Reset Source (Cause of reset):  Normal Boot-up Sequence, 255
# Idle Times: 
Throttle    , Power-Out   , Voltage     , Ripple      , Current     , Temperature , Speed       
True        , True        , True        , True        , True        , True        , True        
1.1975      , 11.373      , 20.28       , 0.000       , 0.0         , 72.5        , 11905       
1.1896      , 10.588      , 20.28       , 0.000       , 0.0         , 72.5        , 11680       
1.1896      , 10.196      , 20.28       , 0.000       , 0.0         , 72.5        , 11581       
1.1896      , 10.196      , 20.28       , 0.000       , 0.0         , 72.5        , 11317       
1.1896      , 9.804       , 20.28       , 0.000       , 0.0         , 72.5        , 11072       
1.1896      , 9.804       , 20.28       , 0.000       , 0.0         , 72.5        , 10871       
1.1896      , 9.804       , 20.28       , 0.000       , 0.0         , 72.5        , 10763       
1.1896      , 9.804       , 20.28       , 0.000       , 0.0         , 72.5        , 10601       
1.1818      , 9.412       , 20.28       , 0.000       , 0.0         , 72.5        , 10443       
1.1818      , 9.412       , 20.28       , 0.000       , 0.0         , 73.2        , 10359       
1.1818      , 8.627       , 20.28       , 0.000       , 0.0         , 72.5        , 10198       
1.1818      , 8.627       , 20.28       , 0.000       , 0.0         , 73.2        , 10102       
1.1818      , 8.627       , 20.28       , 0.000       , 0.0         , 72.5        , 9925        
1.1818      , 7.843       , 20.28       , 0.000       , 0.0         , 73.2        , 9835        
1.1740      , 7.843       , 20.28       , 0.000       , 0.0         , 72.5        , 9640        
1.1740      , 7.843       , 20.28       , 0.000       , 0.0         , 72.5        , 9545        
1.1740      , 7.059       , 20.28       , 0.000       , 0.0         , 72.5        , 9353        
1.1740      , 6.667       , 20.28       , 0.000       , 0.0         , 72.5        , 9247        
1.1740      , 6.275       , 20.28       , 0.000       , 0.0         , 72.5        , 9018        
1.1740      , 6.275       , 20.28       , 0.000       , 0.0         , 72.5        , 8900        
1.1740      , 6.275       , 20.28       , 0.000       , 0.0         , 72.5        , 8774        
1.1740      , 6.275       , 20.28       , 0.000       , 0.0         , 72.5        , 8575        
1.1740      , 6.275       , 20.28       , 0.000       , 0.0         , 72.5        , 8479        
1.1740      , 6.275       , 20.28       , 0.000       , 0.0         , 72.5        , 8402        
1.1740      , 6.275       , 20.28       , 0.000       , 0.0         , 73.2        , 8239        
1.1740      , 6.275       , 20.28       , 0.000       , 0.0         , 72.5        , 8176        
1.1661      , 5.882       , 20.28       , 0.000       , 0.0         , 73.2        , 8108        
1.1661      , 5.098       , 20.28       , 0.000       , 0.0         , 72.5        , 7954        
1.1661      , 5.098       , 20.28       , 0.000       , 0.0         , 72.5        , 7853        
1.1661      , 4.706       , 20.28       , 0.000       , 0.0         , 72.5        , 7728        
1.1583      , 4.706       , 20.28       , 0.000       , 0.0         , 72.5        , 7621        
1.1583      , 4.706       , 20.28       , 0.000       , 0.0         , 73.2        , 7509        
1.1583      , 4.314       , 20.28       , 0.000       , 0.0         , 72.5        , 7384        
1.1583      , 3.922       , 20.28       , 0.000       , 0.0         , 72.5        , 7161        
1.1583      , 3.922       , 20.28       , 0.000       , 0.0         , 72.5        , 7038        
1.1583      , 3.922       , 20.28       , 0.000       , 0.0         , 72.5        , 6926        
1.1583      , 3.922       , 20.28       , 0.000       , 0.0         , 72.5        , 6815        
1.1583      , 3.922       , 20.28       , 0.000       , 0.0         , 72.5        , 6703        
1.1583      , 3.922       , 20.28       , 0.000       , 0.0         , 72.5        , 6605        
1.1583      , 3.922       , 20.28       , 0.000       , 0.0         , 72.5        , 6502        
1.1583      , 3.922       , 20.28       , 0.000       , 0.0         , 72.5        , 6396        
1.1583      , 3.529       , 20.28       , 0.000       , 0.0         , 72.5        , 6317        
1.1583      , 3.529       , 20.28       , 0.000       , 0.0         , 72.5        , 6219        
1.1583      , 3.529       , 20.28       , 0.000       , 0.0         , 72.5        , 6124        
1.1504      , 2.353       , 20.28       , 0.000       , 0.0         , 72.5        , 6042        
1.1504      , 1.569       , 20.28       , 0.000       , 0.0         , 73.2        , 5913        
1.1504      , 1.569       , 20.28       , 0.000       , 0.0         , 72.5        , 5735        
1.1504      , 1.569       , 20.28       , 0.000       , 0.0         , 73.2        , 5735        
1.1426      , 1.176       , 20.28       , 0.000       , 0.0         , 72.5        , 5571        
1.1426      , 1.176       , 20.28       , 0.000       , 0.0         , 72.5        , 5403        
1.1426      , 0.784       , 20.28       , 0.000       , 0.0         , 72.5        , 5246        
1.1426      , 0.392       , 20.28       , 0.000       , 0.0         , 73.2        , 5059        
1.1426      , 0.000       , 20.28       , 0.000       , 0.0         , 72.5        , 5059        
1.1348      , 0.000       , 20.28       , 0.000       , 0.0         , 72.5        , 4854        
1.1348      , 0.000       , 20.28       , 0.000       , 0.0         , 72.5        , 4649        
1.1348      , 0.000       , 20.28       , 0.000       , 0.0         , 73.2        , 4448        
1.1348      , 0.000       , 20.28       , 0.000       , 0.0         , 72.5        , 4448        
1.1348      , 0.000       , 20.28       , 0.000       , 0.0         , 72.5        , 4162        
1.1348      , 0.000       , 20.28       , 0.000       , 0.0         , 72.5        , 4162        
